index,Test_Time,Step_Time(s),Cycle_Index,Step_Index,Voltage,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Current,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Charge_Capacity,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Discharge_Capacity
2859,331676.66442,2760.0009,36,5,3.35883331298828,331676.66442,2760.0009,36,5,-2.28215885162354,331676.66442,2760.0009,36,5,2.45598435401916,331676.66442,2760.0009,36,5,1.74960434436798
2860,331796.66762,2880.0041,36,5,3.34093856811523,331796.66762,2880.0041,36,5,-2.28213977813721,331796.66762,2880.0041,36,5,2.45598435401916,331796.66762,2880.0041,36,5,1.8256710767746
2861,331916.66752,3000.004,36,5,3.32151412963867,331916.66752,3000.004,36,5,-2.28219604492187,331916.66752,3000.004,36,5,2.45598435401916,331916.66752,3000.004,36,5,1.90173768997192
2862,332036.66642,3120.0029,36,5,3.29939746856689,332036.66642,3120.0029,36,5,-2.28215885162354,332036.66642,3120.0029,36,5,2.45598435401916,332036.66642,3120.0029,36,5,1.97781574726105
2863,332156.66502,3240.0015,36,5,3.27408123016357,332156.66502,3240.0015,36,5,-2.28217029571533,332156.66502,3240.0015,36,5,2.45598435401916,332156.66502,3240.0015,36,5,2.05387854576111
2864,332276.66812,3360.0046,36,5,3.24410438537598,332276.66812,3360.0046,36,5,-2.28178596496582,332276.66812,3360.0046,36,5,2.45598435401916,332276.66812,3360.0046,36,5,2.1299524307251
2865,332396.66772,3480.0042,36,5,3.20815467834473,332396.66772,3480.0042,36,5,-2.2821216583252,332396.66772,3480.0042,36,5,2.45598435401916,332396.66772,3480.0042,36,5,2.20601224899292
2866,332516.66722,3600.0037,36,5,3.16335010528564,332516.66722,3600.0037,36,5,-2.28208923339844,332516.66722,3600.0037,36,5,2.45598435401916,332516.66722,3600.0037,36,5,2.28209519386291
2867,332636.66442,3720.0009,36,5,3.10560989379883,332636.66442,3720.0009,36,5,-2.2822093963623,332636.66442,3720.0009,36,5,2.45598435401916,332636.66442,3720.0009,36,5,2.35813355445862
2868,332756.66842,3840.0049,36,5,3.02717971801758,332756.66842,3840.0049,36,5,-2.28212356567383,332756.66842,3840.0049,36,5,2.45598435401916,332756.66842,3840.0049,36,5,2.43422794342041
2869,332789.72642,3873.0629,36,5,2.9999942779541,332789.72642,3873.0629,36,5,-2.28215408325195,332789.72642,3873.0629,36,5,2.45598435401916,332789.72642,3873.0629,36,5,2.45518398284912
2870,332909.877688,120.0038,36,6,3.61435890197754,332909.877688,120.0038,36,6,0,332909.877688,120.0038,36,6,2.45598435401916,332909.877688,120.0038,36,6,2.45522332191467
2871,333029.878988,240.0051,36,6,3.64710807800293,333029.878988,240.0051,36,6,0,333029.878988,240.0051,36,6,2.45598435401916,333029.878988,240.0051,36,6,2.45522332191467
2872,333089.876988,300.0031,36,6,3.65511798858643,333089.876988,300.0031,36,6,0,333089.876988,300.0031,36,6,2.45598435401916,333089.876988,300.0031,36,6,2.45522332191467
2873,333209.963632,120.0006,37,2,4.20001316070557,333209.963632,120.0006,37,2,3.304518699646,333209.963632,120.0006,37,2,0.127193942666054,333209.963632,120.0006,37,2,0
2874,333224.970532,135.0075,37,2,4.20000648498535,333224.970532,135.0075,37,2,3.25998973846436,333224.970532,135.0075,37,2,0.140876188874245,333224.970532,135.0075,37,2,0
2875,333345.00456,120.0044,37,3,4.23361968994141,333345.00456,120.0044,37,3,3.26004314422607,333345.00456,120.0044,37,3,0.249201416969299,333345.00456,120.0044,37,3,0
2876,333465.00026,240.0001,37,3,4.26356983184814,333465.00026,240.0001,37,3,3.26010417938232,333465.00026,240.0001,37,3,0.357951283454895,333465.00026,240.0001,37,3,0
2877,333585.00186,360.0017,37,3,4.28865337371826,333585.00186,360.0017,37,3,3.26011180877686,333585.00186,360.0017,37,3,0.466631263494492,333585.00186,360.0017,37,3,0
2878,333705.00326,480.0031,37,3,4.31353378295898,333705.00326,480.0031,37,3,3.26000499725342,333705.00326,480.0031,37,3,0.575302541255951,333705.00326,480.0031,37,3,0
2879,333825.00186,600.0017,37,3,4.34070110321045,333825.00186,600.0017,37,3,3.26001071929932,333825.00186,600.0017,37,3,0.683966040611267,333825.00186,600.0017,37,3,0
2880,333945.00546,720.0053,37,3,4.37047004699707,333945.00546,720.0053,37,3,3.26004886627197,333945.00546,720.0053,37,3,0.792630672454834,333945.00546,720.0053,37,3,0
2881,334065.00266,840.0025,37,3,4.39999771118164,334065.00266,840.0025,37,3,3.23558902740479,334065.00266,840.0025,37,3,0.901289820671082,334065.00266,840.0025,37,3,0
2882,334185.00446,960.0043,37,3,4.39999008178711,334185.00446,960.0043,37,3,2.96920680999756,334185.00446,960.0043,37,3,1.00450468063355,334185.00446,960.0043,37,3,0
2883,334305.00076,1080.0006,37,3,4.40000343322754,334305.00076,1080.0006,37,3,2.74008083343506,334305.00076,1080.0006,37,3,1.09952819347382,334305.00076,1080.0006,37,3,0
2884,334425.00476,1200.0046,37,3,4.40006542205811,334425.00476,1200.0046,37,3,2.54212665557861,334425.00476,1200.0046,37,3,1.18748795986176,334425.00476,1200.0046,37,3,0
2885,334545.00516,1320.005,37,3,4.40001964569092,334545.00516,1320.005,37,3,2.3749303817749,334545.00516,1320.005,37,3,1.26942622661591,334545.00516,1320.005,37,3,0
2886,334665.00306,1440.0029,37,3,4.39998722076416,334665.00306,1440.0029,37,3,2.22976779937744,334665.00306,1440.0029,37,3,1.3461080789566,334665.00306,1440.0029,37,3,0
2887,334785.00196,1560.0018,37,3,4.3999490737915,334785.00196,1560.0018,37,3,2.10462093353271,334785.00196,1560.0018,37,3,1.41830396652222,334785.00196,1560.0018,37,3,0
2888,334905.00116,1680.001,37,3,4.39999771118164,334905.00116,1680.001,37,3,1.99710750579834,334905.00116,1680.001,37,3,1.48663949966431,334905.00116,1680.001,37,3,0
2889,335025.00536,1800.0052,37,3,4.40000534057617,335025.00536,1800.0052,37,3,1.89824199676514,335025.00536,1800.0052,37,3,1.55152356624603,335025.00536,1800.0052,37,3,0
2890,335145.00196,1920.0018,37,3,4.39999961853027,335145.00196,1920.0018,37,3,1.80798816680908,335145.00196,1920.0018,37,3,1.61326324939728,335145.00196,1920.0018,37,3,0
2891,335265.00076,2040.0006,37,3,4.40004539489746,335265.00076,2040.0006,37,3,1.72656726837158,335265.00076,2040.0006,37,3,1.67215716838837,335265.00076,2040.0006,37,3,0
2892,335385.00456,2160.0044,37,3,4.39996910095215,335385.00456,2160.0044,37,3,1.6533899307251,335385.00456,2160.0044,37,3,1.72845888137817,335385.00456,2160.0044,37,3,0
2893,335505.00346,2280.0033,37,3,4.39993762969971,335505.00346,2280.0033,37,3,1.58292675018311,335505.00346,2280.0033,37,3,1.78237020969391,335505.00346,2280.0033,37,3,0
2894,335625.00596,2400.0058,37,3,4.39999294281006,335625.00596,2400.0058,37,3,1.5170783996582,335625.00596,2400.0058,37,3,1.83402276039124,335625.00596,2400.0058,37,3,0
2895,335745.00216,2520.002,37,3,4.40000820159912,335745.00216,2520.002,37,3,1.45422649383545,335745.00216,2520.002,37,3,1.88354980945587,335745.00216,2520.002,37,3,0
2896,335865.00246,2640.0023,37,3,4.39998245239258,335865.00246,2640.0023,37,3,1.39359855651855,335865.00246,2640.0023,37,3,1.93098473548889,335865.00246,2640.0023,37,3,0
2897,335985.00486,2760.0047,37,3,4.40003490447998,335985.00486,2760.0047,37,3,1.33567142486572,335985.00486,2760.0047,37,3,1.97648453712463,335985.00486,2760.0047,37,3,0
2898,336105.00096,2880.0008,37,3,4.40002346038818,336105.00096,2880.0008,37,3,1.27981662750244,336105.00096,2880.0008,37,3,2.02006888389587,336105.00096,2880.0008,37,3,0
2899,336225.00026,3000.0001,37,3,4.39990997314453,336225.00026,3000.0001,37,3,1.22448635101318,336225.00026,3000.0001,37,3,2.06182169914246,336225.00026,3000.0001,37,3,0
2900,336345.00476,3120.0046,37,3,4.39999294281006,336345.00476,3120.0046,37,3,1.17191410064697,336345.00476,3120.0046,37,3,2.10174536705017,336345.00476,3120.0046,37,3,0
2901,336465.00336,3240.0032,37,3,4.40011024475098,336465.00336,3240.0032,37,3,1.1199197769165,336465.00336,3240.0032,37,3,2.13995957374573,336465.00336,3240.0032,37,3,0
2902,336585.00506,3360.0049,37,3,4.40002632141113,336585.00506,3360.0049,37,3,1.06932353973389,336585.00506,3360.0049,37,3,2.17644381523132,336585.00506,3360.0049,37,3,0
2903,336705.00036,3480.0002,37,3,4.40003108978272,336705.00036,3480.0002,37,3,1.02103042602539,336705.00036,3480.0002,37,3,2.21128082275391,336705.00036,3480.0002,37,3,0
2904,336825.00116,3600.001,37,3,4.40001392364502,336825.00116,3600.001,37,3,0.972866058349609,336825.00116,3600.001,37,3,2.24450039863586,336825.00116,3600.001,37,3,0
2905,336945.00036,3720.0002,37,3,4.40007972717285,336945.00036,3720.0002,37,3,0.927777290344238,336945.00036,3720.0002,37,3,2.27617239952087,336945.00036,3720.0002,37,3,0
2906,337065.00226,3840.0021,37,3,4.40003395080566,337065.00226,3840.0021,37,3,0.882992744445801,337065.00226,3840.0021,37,3,2.30633568763733,337065.00226,3840.0021,37,3,0
2907,337185.00486,3960.0047,37,3,4.39995956420898,337185.00486,3960.0047,37,3,0.839726448059082,337185.00486,3960.0047,37,3,2.33505725860596,337185.00486,3960.0047,37,3,0
2908,337305.00146,4080.0013,37,3,4.40003108978272,337305.00146,4080.0013,37,3,0.79863452911377,337305.00146,4080.0013,37,3,2.36235928535461,337305.00146,4080.0013,37,3,0
2909,337425.00386,4200.0037,37,3,4.39997863769531,337425.00386,4200.0037,37,3,0.758605003356934,337425.00386,4200.0037,37,3,2.3883068561554,337425.00386,4200.0037,37,3,0
2910,337545.00296,4320.0028,37,3,4.40002822875977,337545.00296,4320.0028,37,3,0.719855308532715,337545.00296,4320.0028,37,3,2.41294455528259,337545.00296,4320.0028,37,3,0
2911,337665.00266,4440.0025,37,3,4.40000629425049,337665.00266,4440.0025,37,3,0.683585166931152,337665.00266,4440.0025,37,3,2.43633222579956,337665.00266,4440.0025,37,3,0
2912,337775.55866,4550.5585,37,3,4.39999961853027,337775.55866,4550.5585,37,3,0.651961326599121,337775.55866,4550.5585,37,3,2.45683693885803,337775.55866,4550.5585,37,3,0
2913,337895.596124,120.0054,37,4,4.27700233459473,337895.596124,120.0054,37,4,0,337895.596124,120.0054,37,4,2.45684385299683,337895.596124,120.0054,37,4,0
2914,338015.595824,240.0051,37,4,4.26423454284668,338015.595824,240.0051,37,4,0,338015.595824,240.0051,37,4,2.45684385299683,338015.595824,240.0051,37,4,0
2915,338075.593824,300.0031,37,4,4.26081085205078,338075.593824,300.0031,37,4,0,338075.593824,300.0031,37,4,2.45684385299683,338075.593824,300.0031,37,4,0
2916,338195.680768,120.0008,37,5,3.90075874328613,338195.680768,120.0008,37,5,-2.28214359283447,338195.680768,120.0008,37,5,2.45684385299683,338195.680768,120.0008,37,5,0.075976148247719
2917,338315.680468,240.0005,37,5,3.85535526275635,338315.680468,240.0005,37,5,-2.28201293945312,338315.680468,240.0005,37,5,2.45684385299683,338315.680468,240.0005,37,5,0.152102038264275
2918,338435.682768,360.0028,37,5,3.8179988861084,338435.682768,360.0028,37,5,-2.2820873260498,338435.682768,360.0028,37,5,2.45684385299683,338435.682768,360.0028,37,5,0.228179752826691
2919,338555.683068,480.0031,37,5,3.78267192840576,338555.683068,480.0031,37,5,-2.28211116790771,338555.683068,480.0031,37,5,2.45684385299683,338555.683068,480.0031,37,5,0.304275363683701
2920,338675.685668,600.0057,37,5,3.74903202056885,338675.685668,600.0057,37,5,-2.2820930480957,338675.685668,600.0057,37,5,2.45684385299683,338675.685668,600.0057,37,5,0.380333304405212
2921,338795.682368,720.0024,37,5,3.71651268005371,338795.682368,720.0024,37,5,-2.28214550018311,338795.682368,720.0024,37,5,2.45684385299683,338795.682368,720.0024,37,5,0.456406116485596
2922,338915.682068,840.0021,37,5,3.68482208251953,338915.682068,840.0021,37,5,-2.28209114074707,338915.682068,840.0021,37,5,2.45684385299683,338915.682068,840.0021,37,5,0.532479107379913
2923,339035.680268,960.0003,37,5,3.65486526489258,339035.680268,960.0003,37,5,-2.28214168548584,339035.680268,960.0003,37,5,2.45684385299683,339035.680268,960.0003,37,5,0.608432054519653
2924,339155.684168,1080.0042,37,5,3.626953125,339155.684168,1080.0042,37,5,-2.28209114074707,339155.684168,1080.0042,37,5,2.45684385299683,339155.684168,1080.0042,37,5,0.684601306915283
2925,339275.682268,1200.0023,37,5,3.60164356231689,339275.682268,1200.0023,37,5,-2.28206253051758,339275.682268,1200.0023,37,5,2.45684385299683,339275.682268,1200.0023,37,5,0.760697662830353
2926,339395.683068,1320.0031,37,5,3.57750797271729,339395.683068,1320.0031,37,5,-2.28211498260498,339395.683068,1320.0031,37,5,2.45684385299683,339395.683068,1320.0031,37,5,0.836735248565674
2927,339515.684168,1440.0042,37,5,3.55461883544922,339515.684168,1440.0042,37,5,-2.28206443786621,339515.684168,1440.0042,37,5,2.45684385299683,339515.684168,1440.0042,37,5,0.912824273109436
2928,339635.680268,1560.0003,37,5,3.53282165527344,339635.680268,1560.0003,37,5,-2.28210830688477,339635.680268,1560.0003,37,5,2.45684385299683,339635.680268,1560.0003,37,5,0.988883078098297
2929,339755.684668,1680.0047,37,5,3.51214218139648,339755.684668,1680.0047,37,5,-2.28218269348145,339755.684668,1680.0047,37,5,2.45684385299683,339755.684668,1680.0047,37,5,1.06497120857239
2930,339875.680268,1800.0003,37,5,3.49250507354736,339875.680268,1800.0003,37,5,-2.28210163116455,339875.680268,1800.0003,37,5,2.45684385299683,339875.680268,1800.0003,37,5,1.14102470874786
2931,339995.683968,1920.004,37,5,3.4739990234375,339995.683968,1920.004,37,5,-2.28208255767822,339995.683968,1920.004,37,5,2.45684385299683,339995.683968,1920.004,37,5,1.21710908412933
2932,340115.680468,2040.0005,37,5,3.45626258850098,340115.680468,2040.0005,37,5,-2.28200340270996,340115.680468,2040.0005,37,5,2.45684385299683,340115.680468,2040.0005,37,5,1.29317545890808
2933,340235.683868,2160.0039,37,5,3.439453125,340235.683868,2160.0039,37,5,-2.28213691711426,340235.683868,2160.0039,37,5,2.45684385299683,340235.683868,2160.0039,37,5,1.3692387342453
2934,340355.682768,2280.0028,37,5,3.42317771911621,340355.682768,2280.0028,37,5,-2.28208065032959,340355.682768,2280.0028,37,5,2.45684385299683,340355.682768,2280.0028,37,5,1.44513916969299
2935,340475.681368,2400.0014,37,5,3.40732002258301,340475.681368,2400.0014,37,5,-2.28208255767822,340475.681368,2400.0014,37,5,2.45684385299683,340475.681368,2400.0014,37,5,1.52139341831207
2936,340595.680368,2520.0004,37,5,3.39165210723877,340595.680368,2520.0004,37,5,-2.28219604492187,340595.680368,2520.0004,37,5,2.45684385299683,340595.680368,2520.0004,37,5,1.59743559360504
2937,340715.685468,2640.0055,37,5,3.37575149536133,340715.685468,2640.0055,37,5,-2.28213882446289,340715.685468,2640.0055,37,5,2.45684385299683,340715.685468,2640.0055,37,5,1.67350351810455
2938,340835.683868,2760.0039,37,5,3.35901832580566,340835.683868,2760.0039,37,5,-2.28214168548584,340835.683868,2760.0039,37,5,2.45684385299683,340835.683868,2760.0039,37,5,1.74960219860077
2939,340955.683668,2880.0037,37,5,3.34116458892822,340955.683668,2880.0037,37,5,-2.28208923339844,340955.683668,2880.0037,37,5,2.45684385299683,340955.683668,2880.0037,37,5,1.82567846775055
2940,341075.685768,3000.0058,37,5,3.32178688049316,341075.685768,3000.0058,37,5,-2.28213500976562,341075.685768,3000.0058,37,5,2.45684385299683,341075.685768,3000.0058,37,5,1.90171694755554
2941,341195.683368,3120.0034,37,5,3.29970645904541,341195.683368,3120.0034,37,5,-2.28212451934814,341195.683368,3120.0034,37,5,2.45684385299683,341195.683368,3120.0034,37,5,1.97781610488892
2942,341315.683668,3240.0037,37,5,3.27402782440186,341315.683668,3240.0037,37,5,-2.28214168548584,341315.683668,3240.0037,37,5,2.45684385299683,341315.683668,3240.0037,37,5,2.05388903617859
2943,341435.685968,3360.006,37,5,3.24438285827637,341435.685968,3360.006,37,5,-2.28208637237549,341435.685968,3360.006,37,5,2.45684385299683,341435.685968,3360.006,37,5,2.12994503974915
2944,341555.684768,3480.0048,37,5,3.20844268798828,341555.684768,3480.0048,37,5,-2.28209495544434,341555.684768,3480.0048,37,5,2.45684385299683,341555.684768,3480.0048,37,5,2.20602965354919
2945,341675.680968,3600.001,37,5,3.1635856628418,341675.680968,3600.001,37,5,-2.2819709777832,341675.680968,3600.001,37,5,2.45684385299683,341675.680968,3600.001,37,5,2.28208994865417
2946,341795.684668,3720.0047,37,5,3.1064281463623,341795.684668,3720.0047,37,5,-2.28176403045654,341795.684668,3720.0047,37,5,2.45684385299683,341795.684668,3720.0047,37,5,2.3581485748291
2947,341915.681368,3840.0014,37,5,3.02850723266602,341915.681368,3840.0014,37,5,-2.28217792510986,341915.681368,3840.0014,37,5,2.45684385299683,341915.681368,3840.0014,37,5,2.43421125411987
2948,341949.970368,3874.2904,37,5,2.99999618530273,341949.970368,3874.2904,37,5,-2.28216075897217,341949.970368,3874.2904,37,5,2.45684385299683,341949.970368,3874.2904,37,5,2.45595526695251
2949,342070.13802,120.0027,37,6,3.61416912078857,342070.13802,120.0027,37,6,0,342070.13802,120.0027,37,6,2.45684385299683,342070.13802,120.0027,37,6,2.45601797103882
2950,342190.13892,240.0036,37,6,3.64687156677246,342190.13892,240.0036,37,6,0,342190.13892,240.0036,37,6,2.45684385299683,342190.13892,240.0036,37,6,2.45601797103882
2951,342250.13962,300.0043,37,6,3.65503406524658,342250.13962,300.0043,37,6,0,342250.13962,300.0043,37,6,2.45684385299683,342250.13962,300.0043,37,6,2.45601797103882
2952,342370.262432,120.0047,38,2,4.19999504089356,342370.262432,120.0047,38,2,3.30045032501221,342370.262432,120.0047,38,2,0.127004534006119,342370.262432,120.0047,38,2,0
2953,342384.037232,133.7795,38,2,4.20004367828369,342384.037232,133.7795,38,2,3.25997447967529,342384.037232,133.7795,38,2,0.139555796980858,342384.037232,133.7795,38,2,0
2954,342504.019308,120.0029,38,3,4.23343753814697,342504.019308,120.0029,38,3,3.26006031036377,342504.019308,120.0029,38,3,0.247039034962654,342504.019308,120.0029,38,3,0
2955,342624.017408,240.001,38,3,4.26370716094971,342624.017408,240.001,38,3,3.26007747650146,342624.017408,240.001,38,3,0.355702996253967,342624.017408,240.001,38,3,0
2956,342744.016808,360.0004,38,3,4.28894805908203,342744.016808,360.0004,38,3,3.26004886627197,342744.016808,360.0004,38,3,0.464402288198471,342744.016808,360.0004,38,3,0
2957,342864.017808,480.0014,38,3,4.31363010406494,342864.017808,480.0014,38,3,3.26009845733643,342864.017808,480.0014,38,3,0.573071479797363,342864.017808,480.0014,38,3,0
2958,342984.018508,600.0021,38,3,4.34062957763672,342984.018508,600.0021,38,3,3.26006984710693,342984.018508,600.0021,38,3,0.681728184223175,342984.018508,600.0021,38,3,0
2959,343104.019608,720.0032,38,3,4.37020587921143,343104.019608,720.0032,38,3,3.26013088226318,343104.019608,720.0032,38,3,0.790391206741333,343104.019608,720.0032,38,3,0
2960,343224.021108,840.0047,38,3,4.40002059936523,343224.021108,840.0047,38,3,3.2328462600708,343224.021108,840.0047,38,3,0.899049699306488,343224.021108,840.0047,38,3,0
2961,343344.017108,960.0007,38,3,4.40004253387451,343344.017108,960.0007,38,3,2.96767711639404,343344.017108,960.0007,38,3,1.00223278999329,343344.017108,960.0007,38,3,0
2962,343464.020608,1080.0042,38,3,4.39999198913574,343464.020608,1080.0042,38,3,2.73911952972412,343464.020608,1080.0042,38,3,1.09723389148712,343464.020608,1080.0042,38,3,0
2963,343584.018508,1200.0021,38,3,4.40003776550293,343584.018508,1200.0021,38,3,2.54102039337158,343584.018508,1200.0021,38,3,1.18513202667236,343584.018508,1200.0021,38,3,0
2964,343704.017408,1320.001,38,3,4.40001201629639,343704.017408,1320.001,38,3,2.37411212921143,343704.017408,1320.001,38,3,1.26699113845825,343704.017408,1320.001,38,3,0
2965,343824.019508,1440.0031,38,3,4.39995861053467,343824.019508,1440.0031,38,3,2.22892475128174,343824.019508,1440.0031,38,3,1.34366750717163,343824.019508,1440.0031,38,3,0
2966,343944.021008,1560.0046,38,3,4.40002155303955,343944.021008,1560.0046,38,3,2.10264301300049,343944.021008,1560.0046,38,3,1.41582322120667,343944.021008,1560.0046,38,3,0
2967,344064.021008,1680.0046,38,3,4.40002632141113,344064.021008,1680.0046,38,3,1.99389362335205,344064.021008,1680.0046,38,3,1.48405921459198,344064.021008,1680.0046,38,3,0
2968,344184.020408,1800.004,38,3,4.39999675750732,344184.020408,1800.004,38,3,1.89623165130615,344184.020408,1800.004,38,3,1.54884266853333,344184.020408,1800.004,38,3,0
2969,344304.017108,1920.0007,38,3,4.39998435974121,344304.017108,1920.0007,38,3,1.80668544769287,344304.017108,1920.0007,38,3,1.61056220531464,344304.017108,1920.0007,38,3,0
2970,344424.020708,2040.0043,38,3,4.39998722076416,344424.020708,2040.0043,38,3,1.72531032562256,344424.020708,2040.0043,38,3,1.66940760612488,344424.020708,2040.0043,38,3,0
2971,344544.022108,2160.0057,38,3,4.3999662399292,344544.022108,2160.0057,38,3,1.65049743652344,344544.022108,2160.0057,38,3,1.72564435005188,344544.022108,2160.0057,38,3,0
2972,344664.017808,2280.0014,38,3,4.39998435974121,344664.017808,2280.0014,38,3,1.58043670654297,344664.017808,2280.0014,38,3,1.77947807312012,344664.017808,2280.0014,38,3,0
2973,344784.019008,2400.0026,38,3,4.40001964569092,344784.019008,2400.0026,38,3,1.51530170440674,344784.019008,2400.0026,38,3,1.83105683326721,344784.019008,2400.0026,38,3,0
2974,344904.017308,2520.0009,38,3,4.40002632141113,344904.017308,2520.0009,38,3,1.45273399353027,344904.017308,2520.0009,38,3,1.8805103302002,344904.017308,2520.0009,38,3,0
2975,345024.018208,2640.0018,38,3,4.40000534057617,345024.018208,2640.0018,38,3,1.39182090759277,345024.018208,2640.0018,38,3,1.9279191493988,345024.018208,2640.0018,38,3,0
2976,345144.022008,2760.0056,38,3,4.39999866485596,345144.022008,2760.0056,38,3,1.33398628234863,345144.022008,2760.0056,38,3,1.97333383560181,345144.022008,2760.0056,38,3,0
2977,345264.016408,2880,38,3,4.40005207061768,345264.016408,2880,38,3,1.27764892578125,345264.016408,2880,38,3,2.01686000823975,345264.016408,2880,38,3,0
2978,345384.017108,3000.0007,38,3,4.40003490447998,345384.017108,3000.0007,38,3,1.22355937957764,345384.017108,3000.0007,38,3,2.05853652954102,345384.017108,3000.0007,38,3,0
2979,345504.017308,3120.0009,38,3,4.39999008178711,345504.017308,3120.0009,38,3,1.17070865631104,345504.017308,3120.0009,38,3,2.09843325614929,345504.017308,3120.0009,38,3,0
2980,345624.021108,3240.0047,38,3,4.40002346038818,345624.021108,3240.0047,38,3,1.11912727355957,345624.021108,3240.0047,38,3,2.13660907745361,345624.021108,3240.0047,38,3,0
2981,345744.018808,3360.0024,38,3,4.40002059936523,345744.018808,3360.0024,38,3,1.06850147247314,345744.018808,3360.0024,38,3,2.17305707931519,345744.018808,3360.0024,38,3,0
2982,345864.021308,3480.0049,38,3,4.40004634857178,345864.021308,3480.0049,38,3,1.02000427246094,345864.021308,3480.0049,38,3,2.20786309242249,345864.021308,3480.0049,38,3,0
2983,345984.020708,3600.0043,38,3,4.39995288848877,345984.020708,3600.0043,38,3,0.973106384277344,345984.020708,3600.0043,38,3,2.24106502532959,345984.020708,3600.0043,38,3,0
2984,346104.019608,3720.0032,38,3,4.40000438690186,346104.019608,3720.0032,38,3,0.928128242492676,346104.019608,3720.0032,38,3,2.27276206016541,346104.019608,3720.0032,38,3,0
2985,346224.016408,3840,38,3,4.3999719619751,346224.016408,3840,38,3,0.883927345275879,346224.016408,3840,38,3,2.30296087265015,346224.016408,3840,38,3,0
2986,346344.020008,3960.0036,38,3,4.40000629425049,346344.020008,3960.0036,38,3,0.841153144836426,346344.020008,3960.0036,38,3,2.3317174911499,346344.020008,3960.0036,38,3,0
2987,346464.016608,4080.0002,38,3,4.39997291564941,346464.016608,4080.0002,38,3,0.799745559692383,346464.016608,4080.0002,38,3,2.35906171798706,346464.016608,4080.0002,38,3,0
2988,346584.019308,4200.0029,38,3,4.40001201629639,346584.019308,4200.0029,38,3,0.759846687316895,346584.019308,4200.0029,38,3,2.38505816459656,346584.019308,4200.0029,38,3,0
2989,346704.019908,4320.0035,38,3,4.39994525909424,346704.019908,4320.0035,38,3,0.721653938293457,346704.019908,4320.0035,38,3,2.40974688529968,346704.019908,4320.0035,38,3,0
2990,346824.019608,4440.0032,38,3,4.3999490737915,346824.019608,4440.0032,38,3,0.685482025146484,346824.019608,4440.0032,38,3,2.43318700790405,346824.019608,4440.0032,38,3,0
2991,346939.336008,4555.3196,38,3,4.39997673034668,346939.336008,4555.3196,38,3,0.651998519897461,346939.336008,4555.3196,38,3,2.45460391044617,346939.336008,4555.3196,38,3,0
2992,347059.3915,120.0002,38,4,4.27671146392822,347059.3915,120.0002,38,4,0,347059.3915,120.0002,38,4,2.45461463928223,347059.3915,120.0002,38,4,0
2993,347179.3955,240.0042,38,4,4.26395034790039,347179.3955,240.0042,38,4,0,347179.3955,240.0042,38,4,2.45461463928223,347179.3955,240.0042,38,4,0
2994,347239.3958,300.0045,38,4,4.26058578491211,347239.3958,300.0045,38,4,0,347239.3958,300.0045,38,4,2.45461463928223,347239.3958,300.0045,38,4,0
2995,347359.517712,120.0043,38,5,3.90083408355713,347359.517712,120.0043,38,5,-2.28218746185303,347359.517712,120.0043,38,5,2.45461463928223,347359.517712,120.0043,38,5,0.076059907674789
2996,347479.515412,240.002,38,5,3.8553295135498,347479.515412,240.002,38,5,-2.28212356567383,347479.515412,240.002,38,5,2.45461463928223,347479.515412,240.002,38,5,0.152139410376549
2997,347599.518112,360.0047,38,5,3.81774520874023,347599.518112,360.0047,38,5,-2.28214359283447,347599.518112,360.0047,38,5,2.45461463928223,347599.518112,360.0047,38,5,0.228210464119911
2998,347719.518512,480.0051,38,5,3.78258514404297,347719.518512,480.0051,38,5,-2.28207778930664,347719.518512,480.0051,38,5,2.45461463928223,347719.518512,480.0051,38,5,0.3042813539505
2999,347839.518512,600.0051,38,5,3.74883937835693,347839.518512,600.0051,38,5,-2.28215503692627,347839.518512,600.0051,38,5,2.45461463928223,347839.518512,600.0051,38,5,0.380348294973373
3000,347959.514112,720.0007,38,5,3.71622943878174,347959.514112,720.0007,38,5,-2.28216552734375,347959.514112,720.0007,38,5,2.45461463928223,347959.514112,720.0007,38,5,0.456402778625488
3001,348079.513812,840.0004,38,5,3.68468189239502,348079.513812,840.0004,38,5,-2.28209590911865,348079.513812,840.0004,38,5,2.45461463928223,348079.513812,840.0004,38,5,0.532487332820892
3002,348199.514212,960.0008,38,5,3.65482139587402,348199.514212,960.0008,38,5,-2.28216361999512,348199.514212,960.0008,38,5,2.45461463928223,348199.514212,960.0008,38,5,0.608487665653229
3003,348319.513712,1080.0003,38,5,3.62726593017578,348319.513712,1080.0003,38,5,-2.28210639953613,348319.513712,1080.0003,38,5,2.45461463928223,348319.513712,1080.0003,38,5,0.684574663639069
3004,348439.516512,1200.0031,38,5,3.60165023803711,348439.516512,1200.0031,38,5,-2.28183364868164,348439.516512,1200.0031,38,5,2.45461463928223,348439.516512,1200.0031,38,5,0.760676860809326
3005,348559.514612,1320.0012,38,5,3.57756423950195,348559.514612,1320.0012,38,5,-2.28213310241699,348559.514612,1320.0012,38,5,2.45461463928223,348559.514612,1320.0012,38,5,0.83675754070282
3006,348679.517512,1440.0041,38,5,3.55482006072998,348679.517512,1440.0041,38,5,-2.28213024139404,348679.517512,1440.0041,38,5,2.45461463928223,348679.517512,1440.0041,38,5,0.91282445192337
